 P_mean,P_max, P_min, P_rms, P_std_dev, P_skewness, P_crest_factor, P_form_factor,fault_type
64.93956522,85.86,35.28,65.72766154,10.18479394,-0.752883981,1.306299326,1.012135842,4
68.12347826,84.51,37.35,69.18030997,12.08992025,-0.877000713,1.221590364,1.015513472,4
67.15434783,84.15,31.59,68.03782864,10.96866066,-0.710009744,1.236811957,1.013155973,4
68.01521739,85.86,34.56,69.09483832,12.21095304,-0.952601694,1.242639857,1.015873226,4
65.44043478,84.51,35.28,66.21112526,10.10956018,-0.793615468,1.276371602,1.011776977,4
67.35717391,83.97,37.35,68.47955799,12.39249125,-0.77337709,1.226205344,1.016663171,4
68.14434783,84.15,31.59,68.95546909,10.5837748,-0.856084449,1.220352803,1.011902987,4
67.1426087,85.86,34.56,68.24240254,12.24673145,-0.833403437,1.258162034,1.016379969,4
66.14608696,84.51,35.28,66.93707795,10.29737642,-0.746040708,1.262528969,1.011958243,4
66.97695652,83.97,37.35,68.09494159,12.33331324,-0.792657813,1.233131244,1.016692085,4
67.90630435,84.15,31.59,68.77482469,10.93511955,-0.881481885,1.22355819,1.012789981,4
67.27108696,85.86,35.1,68.29890226,11.84727803,-0.816161135,1.25712123,1.015278708,4
65.7326087,84.51,35.28,66.64338276,11.02019297,-0.753705838,1.268092892,1.013855742,4
67.71,83.97,39.69,68.72402713,11.80498379,-0.806216048,1.221843415,1.014976032,4
67.91021739,85.14,31.59,68.76776803,10.86571804,-0.879673529,1.238080026,1.012627712,4
66.26413043,85.86,35.1,67.31809969,11.90878831,-0.681401411,1.275437073,1.015905577,4
66.83478261,84.51,35.28,67.70870864,10.88298285,-0.921243296,1.248140774,1.013075916,4
67.02978261,83.97,39.69,68.08524764,11.9854133,-0.686277398,1.233306816,1.01574621,4
68.87673913,85.14,31.59,69.73752301,10.96302187,-0.925730786,1.220863551,1.012497454,4
65.2526087,85.86,35.1,66.2880609,11.71316636,-0.732285072,1.29525587,1.015868365,4
67.21043478,84.51,35.28,68.12817785,11.18537829,-0.889179059,1.240455897,1.013654771,4
66.975,83.97,40.5,67.93683302,11.4328399,-0.679385169,1.236001095,1.014361075,4
69.05543478,85.14,31.59,69.91342384,10.95920066,-0.905674622,1.217791882,1.012424642,4
65.11434783,85.86,35.1,66.15167079,11.711497,-0.73783075,1.297926401,1.015930789,4
66.95673913,84.51,35.28,67.92382378,11.46268055,-0.89393583,1.244187905,1.014443425,4
67.20326087,83.97,40.5,68.14071437,11.30507871,-0.694610371,1.232302901,1.013949524,4
69.19173913,85.14,31.59,70.05826494,11.02472132,-0.885356073,1.215274173,1.012523544,4
64.74391304,85.86,35.1,65.74836368,11.49042155,-0.693219085,1.305888013,1.01551421,4
66.93326087,84.51,35.28,67.91705118,11.55996471,-0.952271768,1.244311974,1.014698078,4
68.08434783,84.15,40.5,69.0063017,11.28334254,-0.712435569,1.219453846,1.013541348,4
67.15247244,85.86,31.59,68.10682807,11.37053561,-0.814293097,1.26066655,1.014211772,4
64.68409302,83.952,34.32,65.67110903,11.37607509,-0.663656352,1.278370371,1.015259022,5
65.71144186,82.632,34.496,66.69195068,11.42724339,-0.87196649,1.239010093,1.014921432,5
66.02865116,82.28,30.888,66.88288054,10.6864818,-0.766210684,1.230210172,1.012937253,5
65.24944186,83.952,33.792,66.25584369,11.5378126,-0.806888725,1.267088234,1.015423915,5
65.58506977,82.632,34.496,66.52648236,11.18475735,-0.868392038,1.242091827,1.014354069,5
65.59632558,82.28,30.888,66.51377272,11.04141418,-0.709045927,1.237037032,1.013986258,5
66.22613953,83.952,33.792,67.20240948,11.44657369,-0.890529601,1.249240922,1.014741459,5
64.94297674,82.632,34.496,65.84039262,10.86523951,-0.806316045,1.255035043,1.013818521,5
65.78409302,82.28,39.6,66.70851203,11.09932122,-0.637295318,1.233425803,1.014052318,5
66.03274419,83.248,30.888,67.06583368,11.76039337,-0.962381783,1.241287783,1.015645109,5
64.62372093,83.952,34.496,65.4836605,10.60842972,-0.748314207,1.282029736,1.013306872,5
65.9595814,82.104,38.808,66.90111445,11.21714191,-0.779694841,1.22724413,1.014274394,5
66.76181395,83.248,30.888,67.64545767,10.92989899,-0.876017906,1.230651737,1.013235766,5
63.73553488,83.952,34.32,64.64475768,10.83553869,-0.760804877,1.298666791,1.014265555,5
65.9744186,82.104,36.52,67.0040987,11.73567487,-0.784264889,1.225357875,1.015607263,5
67.38651163,83.248,30.888,68.20580458,10.57068956,-0.883457745,1.22054128,1.012158115,5
63.24334884,83.952,34.32,64.19599404,11.05054054,-0.791755583,1.307745152,1.015063168,5
66.07316279,82.632,36.52,67.08987806,11.66964632,-0.817429958,1.231661204,1.015387719,5
67.15986047,83.248,30.888,67.97856147,10.54916901,-0.813187665,1.224621384,1.012190332,5
64.02051163,83.952,34.32,64.95060819,10.98440212,-0.765064966,1.292551407,1.014528103,5
65.64083721,82.632,34.496,66.69284652,11.83344405,-0.819905237,1.23899345,1.01602675,5
66.22818605,82.28,30.888,67.06399019,10.58572862,-0.875409498,1.226887929,1.012620067,5
64.94655814,83.952,34.32,65.94116693,11.44304942,-0.679868459,1.273134885,1.015314265,5
65.32925581,82.632,34.496,66.30549444,11.36918773,-0.828204552,1.246231564,1.014943361,5
66.05986047,82.28,30.888,66.91885325,10.7189437,-0.758315157,1.229548864,1.013003249,5
65.56460465,83.952,33.792,66.55444002,11.46912708,-0.817878881,1.261403446,1.0150971,5
65.24995349,82.632,34.496,66.20421448,11.23277177,-0.867666108,1.248138063,1.0146247,5
65.86083721,82.28,30.888,66.79329355,11.15426121,-0.730069514,1.231860201,1.014157979,5
66.05934884,83.952,33.792,67.03498236,11.4285019,-0.855684851,1.252361037,1.014769045,5
65.00181395,82.632,34.496,65.90043476,10.87747157,-0.817465075,1.253891576,1.01382455,5
65.93706977,82.28,39.6,66.85283748,11.05964953,-0.667158156,1.230763018,1.013888511,5
66.0184186,83.248,30.888,67.04799678,11.73897182,-0.955113657,1.241618005,1.015595317,5
64.35460465,83.952,34.496,65.21071827,10.56273202,-0.739509931,1.287395726,1.013303067,5
65.94986047,82.104,38.808,66.89132218,11.21589321,-0.775197391,1.227423787,1.014275416,5
66.83344186,83.248,30.888,67.725095,10.98549845,-0.869941033,1.229204625,1.013341422,5
63.84451163,83.952,34.32,64.74401196,10.78618678,-0.81261175,1.2966759,1.014088922,5
66.14990698,82.104,36.52,67.17489073,11.7241165,-0.790018095,1.222242405,1.015494863,5
67.19413953,83.248,30.888,68.01678652,10.57739732,-0.864209867,1.223933153,1.012242838,5
63.34311628,83.952,34.32,64.31536589,11.17325976,-0.781769321,1.305317926,1.015348939,5
65.87004651,82.632,36.52,66.8884245,11.6614295,-0.775852758,1.235370703,1.015460411,5
67.33995349,83.248,30.888,68.15879028,10.56409935,-0.85385098,1.22138318,1.012159747,5
63.822,83.952,34.32,64.7403888,10.89773955,-0.74632218,1.296748468,1.014389847,5
65.62293023,82.632,34.496,66.67174243,11.81370743,-0.824938065,1.239385638,1.015982404,5
66.32181395,82.28,30.888,67.16303851,10.62767174,-0.882185342,1.225078582,1.01268398,5
65.14148837,83.952,34.32,66.13043991,11.42719413,-0.711807339,1.269491026,1.015181593,5
65.42697674,82.632,34.496,66.39178987,11.31035905,-0.854053727,1.244611723,1.014746412,5
65.77539535,82.28,30.888,66.65497741,10.82425841,-0.702121725,1.234416441,1.013372509,5
65.5855814,83.952,33.792,66.57518297,11.469583,-0.819681601,1.261010428,1.015088706,5
65.36455814,82.632,34.496,66.31050174,11.19310431,-0.887494049,1.246137457,1.014471812,5
65.86288372,82.28,30.888,66.80057377,11.18591403,-0.732813449,1.231725947,1.014237003,5
66.03223256,83.952,33.792,67.01430514,11.46409432,-0.849574033,1.252747452,1.014872624,5
64.95116279,82.632,34.496,65.83505174,10.78315891,-0.823104199,1.255136858,1.013608516,5
65.87618605,82.28,39.6,66.80584353,11.13867943,-0.646315697,1.231628787,1.014112193,5
66.11665116,83.248,30.888,67.14653462,11.74938962,-0.975389449,1.239795925,1.015576764,5
64.43902326,83.952,34.496,65.27310133,10.4318133,-0.740481304,1.286165331,1.01294368,5
65.91967442,82.104,38.808,66.86388414,11.22981373,-0.780578329,1.227927469,1.01432364,5
66.99255814,83.248,30.888,67.86844213,10.90015442,-0.891064472,1.226608382,1.013074348,5
63.43162791,83.952,34.32,64.33763552,10.79059239,-0.800952709,1.304866107,1.014283216,5
66.29776744,82.632,36.52,67.33130235,11.7863468,-0.79778229,1.227244938,1.015589287,5
67.1127907,83.248,30.888,67.93867638,10.59194681,-0.837841032,1.225340328,1.012305936,5
63.53804651,83.952,34.32,64.50643594,11.16790276,-0.809708432,1.301451534,1.015241095,5
65.6792093,82.632,36.52,66.70837873,11.70666637,-0.742922064,1.238704966,1.015669638,5
67.51646512,83.248,30.888,68.33127357,10.55164419,-0.897444279,1.218300138,1.012068293,5
63.86190698,83.952,34.32,64.77219056,10.85256947,-0.753665855,1.296111792,1.014253937,5
65.62497674,82.632,34.496,66.65708011,11.71866759,-0.836269015,1.239658261,1.015727295,5
66.22562791,82.28,30.888,67.08675005,10.74567702,-0.853991998,1.226471694,1.013002854,5
65.14353488,83.952,34.32,66.13285543,11.42952011,-0.722733265,1.269444657,1.01518678,5
65.4372093,82.632,34.496,66.40341226,11.31944073,-0.850599952,1.244393883,1.014765345,5
65.66948837,82.28,30.888,66.54902283,10.81530392,-0.68482082,1.236381791,1.01339335,5
65.70427907,83.952,33.792,66.70136351,11.52352597,-0.831476302,1.258624945,1.015175335,5
65.12716279,82.632,34.496,66.05909794,11.08927598,-0.86967941,1.250879933,1.01430947,5
66.01995349,82.28,30.888,66.97081524,11.27809128,-0.739607885,1.228594869,1.014402642,5
66.05986047,83.952,33.792,67.03875317,11.44775905,-0.859519863,1.252290594,1.014818268,5
64.86725581,82.632,34.496,65.73988333,10.70690815,-0.836882867,1.256953858,1.013452512,5
66.16269767,82.28,39.6,67.0801355,11.08859235,-0.67847881,1.226592633,1.013866391,5
66.12381395,83.248,30.888,67.12331109,11.5740637,-0.955262328,1.240224873,1.01511554,5
64.32339535,83.952,34.496,65.20304821,10.70535437,-0.750455997,1.287547167,1.013675473,5
65.94627907,82.104,38.808,66.87805747,11.15735663,-0.771682176,1.227667237,1.014129355,5
66.95572093,83.248,30.888,67.84029993,10.95148509,-0.899967021,1.227117216,1.013211403,5
63.26688372,83.952,34.32,64.17437929,10.78557886,-0.772020167,1.308185617,1.014343927,5
66.45227907,82.632,36.52,67.46351348,11.67099778,-0.839950811,1.224839854,1.015217453,5
67.01404651,83.248,30.888,67.86459701,10.74206596,-0.806420604,1.22667788,1.012692123,5
63.48637209,83.952,34.32,64.4509556,11.14127058,-0.806505618,1.302571843,1.015193552,5
65.89153488,82.632,36.52,66.8988017,11.5990299,-0.767756543,1.235179075,1.015286741,5
67.15218605,83.248,30.888,67.97870883,10.59914686,-0.887535723,1.224618729,1.012308204,5
64.15865116,83.952,34.32,65.09667008,11.04323167,-0.743690296,1.28965122,1.014620303,5
65.57074419,82.632,34.496,66.6039493,11.72016152,-0.822990332,1.240647152,1.015757105,5
66.35660465,82.28,30.888,67.17053135,10.45547053,-0.789152255,1.224941925,1.012265949,5
64.93530233,83.952,33.792,65.95664576,11.59600876,-0.768741326,1.272836104,1.015728631,5
65.60451163,82.632,34.496,66.57837797,11.37898347,-0.862803615,1.241123658,1.014844503,5
65.75493023,82.28,30.888,66.62060483,10.7361203,-0.69478092,1.235053332,1.013165166,5
65.63776744,83.952,33.792,66.64383431,11.56989226,-0.822188052,1.259711433,1.015327561,5
65.16809302,82.632,34.496,66.09637014,11.070789,-0.875674236,1.250174553,1.01424435,5
65.70427907,82.28,30.888,66.66156053,11.28948035,-0.686465369,1.234294537,1.014569545,5
66.35967442,83.952,33.792,67.33525448,11.45394501,-0.915288809,1.246776308,1.014701399,5
64.54953488,82.632,34.496,65.41660557,10.64654099,-0.791815815,1.263165511,1.01343264,5
66.43027907,82.28,39.6,67.34257773,11.0794624,-0.727642821,1.221812452,1.013733175,5
66.11665116,83.248,30.888,67.07566928,11.33493844,-0.915016587,1.241105768,1.014504941,5
64.03688372,83.952,34.496,64.94936182,10.88050602,-0.767400337,1.292576211,1.014249258,5
66.1192093,82.104,38.808,67.06414359,11.25102122,-0.776272429,1.224260769,1.014291373,5
67.01148837,83.248,30.888,67.89384422,10.94214868,-0.913652209,1.226149454,1.013167233,5
63.19730233,83.952,34.32,64.10482937,10.77987674,-0.757297532,1.309604921,1.014360218,5
66.52186047,82.632,36.52,67.53263382,11.67437799,-0.856420313,1.223586218,1.015194604,5
67.00995349,83.248,30.888,67.86037881,10.7409445,-0.805386045,1.226754131,1.01269103,5
63.43623256,83.952,34.32,64.39929269,11.12803931,-0.797408282,1.303616802,1.015181547,5
66.0567907,82.632,36.52,67.04031395,11.47473827,-0.804827902,1.232571793,1.014889056,5
67.12097674,83.248,30.888,67.96284356,10.69521531,-0.889503835,1.224904604,1.012542529,5
64.0292093,83.952,34.32,64.97263376,11.06414072,-0.711093191,1.292113235,1.014734282,5
65.96418605,82.632,34.496,66.93361193,11.38367179,-0.886210249,1.234536694,1.014696246,5
66.05269767,82.28,30.888,66.90568586,10.68059725,-0.772126227,1.229790846,1.012913752,5
64.80893023,83.952,33.792,65.85350707,11.71687349,-0.734548002,1.274829599,1.016117792,5
65.64237209,82.632,34.496,66.60189224,11.29748154,-0.886667063,1.24068547,1.01461739,5
65.71706977,82.28,30.888,66.58285117,10.73371569,-0.699320818,1.23575363,1.013174376,5
65.82809302,83.952,33.792,66.841303,11.62789961,-0.846774592,1.255989878,1.015391757,5
64.92455814,82.632,34.496,65.85356313,11.05459251,-0.824414041,1.25478404,1.014308992,5
66.11153488,82.28,39.6,66.99004948,10.84506782,-0.631676965,1.228242114,1.013288371,5
66.16576744,83.952,30.888,67.20002771,11.77886157,-0.951850346,1.249285199,1.01563135,5
64.38274419,82.632,34.496,65.25271276,10.65074167,-0.811995565,1.266338157,1.013512449,5
66.43181395,82.28,39.6,67.35191133,11.12716958,-0.725100275,1.221643133,1.013850252,5
66.32130233,83.248,30.888,67.25127704,11.17790448,-0.924846179,1.23786497,1.014022263,5
64.21083721,83.952,34.496,65.08627879,10.67023964,-0.720830116,1.289857118,1.01363386,5
65.64032558,82.104,36.52,66.65559749,11.62333042,-0.784964554,1.231764519,1.015467198,5
67.14502326,83.248,30.888,68.03042715,10.97199987,-0.936296757,1.223687745,1.013186441,5
63.34567442,83.952,34.32,64.24877347,10.76588533,-0.7756017,1.306670859,1.014256681,5
66.23483721,82.632,36.52,67.2498353,11.67386001,-0.819447392,1.228731634,1.015324233,5
67.37423256,83.248,30.888,68.19140477,10.55596091,-0.837810765,1.220799018,1.012128854,5
63.43265116,83.952,34.32,64.40412942,11.17662354,-0.782392806,1.303518901,1.015315114,5
65.93297674,82.632,36.52,66.93805635,11.58994979,-0.796250805,1.234454726,1.015243959,5
66.77460465,83.248,30.888,67.60227957,10.57689877,-0.893382876,1.231437764,1.012395055,5
64.27939535,83.952,34.32,65.25941629,11.30013936,-0.663174131,1.286435043,1.015246269,5
65.93297674,82.632,34.496,66.89943197,11.36342007,-0.884774658,1.235167438,1.014658146,5
65.94525581,82.28,30.888,66.79202865,10.63276195,-0.763104451,1.23188353,1.012840542,5
65.10209302,83.952,33.792,66.14400702,11.72803646,-0.780398127,1.269230635,1.016004309,5
65.54567442,82.632,34.496,66.50017746,11.25945081,-0.868749019,1.24258315,1.014562411,5
65.62344186,82.28,30.888,66.50748773,10.83941424,-0.677026088,1.237153933,1.013471495,5
66.15297674,83.952,33.792,67.12542829,11.41773731,-0.902287243,1.250673584,1.014700042,5
64.87493023,82.632,34.496,65.80597804,11.06262602,-0.812250079,1.255691389,1.014351427,5
66.04348837,82.28,39.6,66.94019522,10.95192826,-0.634321456,1.229156858,1.013577521,5
65.83372093,83.248,30.888,66.87406115,11.784253,-0.926267348,1.244847383,1.015802543,5
64.856,83.952,34.496,65.69186327,10.47655923,-0.802019489,1.277966491,1.012887987,5
66.15451163,82.28,38.808,67.12628045,11.41383083,-0.740614172,1.22574943,1.014689381,5
66.50344186,83.248,30.888,67.38523539,10.89736628,-0.892838667,1.235404158,1.013259367,5
63.93097674,83.952,34.32,64.83527124,10.82236392,-0.762749131,1.294850756,1.014144857,5
65.64646512,82.104,36.52,66.67989345,11.72815051,-0.752564472,1.231315705,1.01574233,5
67.13325581,83.248,30.888,68.0185251,10.97020522,-0.933367756,1.223901869,1.013186747,5
63.62093023,83.952,34.32,64.50884109,10.6973419,-0.812629782,1.301403011,1.01395627,5
65.97339535,82.632,36.52,67.01267758,11.79060253,-0.784336331,1.233080112,1.01575305,5
67.33893023,83.248,30.888,68.15520134,10.54735646,-0.830538293,1.221447496,1.012121831,5
63.51655814,83.952,34.32,64.4851417,11.16715599,-0.809771017,1.301881298,1.015249308,5
65.91097674,82.632,36.52,66.90233152,11.50804411,-0.804861664,1.235113906,1.015040815,5
66.64260465,83.248,30.888,67.48265233,10.6456803,-0.861989841,1.233620747,1.012605265,5
64.64162791,83.952,34.32,65.61726187,11.30611266,-0.687040908,1.279419433,1.015092967,5
65.79023256,82.632,34.496,66.78007511,11.4887389,-0.865576782,1.237375068,1.015045433,5
65.96776744,82.28,30.888,66.81538822,10.63992235,-0.769313182,1.231452846,1.012849014,5
64.95474419,83.952,33.792,65.98555653,11.65178977,-0.772127114,1.272278426,1.015869701,5
65.64237209,82.632,34.496,66.58477561,11.19553705,-0.884599861,1.241004407,1.014356634,5
65.58711628,82.28,30.888,66.48952034,10.94913195,-0.666527986,1.237488247,1.013758862,5
66.1667907,83.952,33.792,67.14416026,11.4479701,-0.89363109,1.25032467,1.014771301,5
64.79613953,82.632,34.496,65.72254459,11.02815775,-0.803873079,1.257285464,1.014297226,5
65.98567442,82.28,39.6,66.87708298,10.91455919,-0.632601671,1.230316819,1.013509123,5
66.13865116,83.248,30.888,67.16013647,11.70294947,-0.982792711,1.239544831,1.015444604,5
64.68051163,83.952,34.496,65.53620636,10.5866601,-0.766122571,1.281001826,1.01322956,5
66.15553488,82.28,38.808,67.11862302,11.36245453,-0.763848656,1.225889273,1.014557937,5
66.66869767,83.248,30.888,67.54113457,10.85238887,-0.889155787,1.232552585,1.013086155,5
63.63013953,83.952,34.32,64.52660887,10.74990506,-0.777173445,1.301044661,1.014088753,5
65.69865116,82.104,36.52,66.74562023,11.80999416,-0.728022866,1.230103185,1.015935929,5
67.51851163,83.248,30.888,68.34704574,10.64084341,-0.943574512,1.218018996,1.012271214,5
63.4004186,83.952,34.32,64.32655924,10.90802075,-0.823268314,1.30509079,1.0146078,5
66.0752093,82.632,36.52,67.10519525,11.74632422,-0.796718224,1.23138007,1.015588085,5
67.17418605,83.248,30.888,68.01088868,10.66635688,-0.800208413,1.224039291,1.012455717,5
63.46181395,83.952,34.32,64.42999171,11.16002272,-0.795977183,1.302995667,1.015256068,5
66.11255814,82.632,36.52,67.07817292,11.37378781,-0.833456774,1.231876129,1.014605618,5
66.35455814,83.248,30.888,67.20865694,10.71182964,-0.856517601,1.238649957,1.012871743,5
64.68306977,83.952,34.32,65.66995175,11.37520756,-0.663730285,1.278392899,1.015257192,5
65.72934884,82.632,34.496,66.71227969,11.44300027,-0.86943258,1.238632533,1.014954216,5
66.0347907,82.28,30.888,66.8900211,10.6932756,-0.764371219,1.230078847,1.012951209,5
65.03046512,83.952,33.792,66.05894221,11.64520879,-0.791784706,1.270865037,1.015815312,5
65.79790698,82.632,34.496,66.71484556,11.05516249,-0.882915372,1.238584895,1.01393568,5
65.6004186,82.28,30.888,66.51854876,11.04589422,-0.707968325,1.236948213,1.013995797,5
66.17906977,83.952,33.792,67.15061463,11.41460856,-0.891763046,1.250204491,1.014680546,5
64.78795349,82.632,34.496,65.70713257,10.98407057,-0.783964849,1.257580369,1.0141875,5
65.90330233,82.28,39.6,66.80397769,10.96472351,-0.642449179,1.231663186,1.01366662,5
65.98362791,83.248,30.888,67.02225294,11.78775179,-0.947515173,1.242094921,1.015740648,5
64.71888372,83.952,34.496,65.57580019,10.59738618,-0.77212561,1.280228373,1.013240594,5
66.02148837,82.28,38.808,66.97228786,11.27784952,-0.766655193,1.228567854,1.014401364,5
66.72190698,83.248,30.888,67.59892583,10.88534807,-0.889859563,1.231498859,1.013144391,5
63.66339535,83.952,34.32,64.56747519,10.79856029,-0.755859835,1.300221199,1.014200937,5
